                 Estimate   Std. Error
Length1_hat  9.340433e+01 3.899688e+00
Length1_hat  8.049227e+01 2.792406e+00
Length1_hat  9.516332e+01 4.799436e+00
Length1_hat  1.177552e+02 5.399670e+00
Length1_hat  1.065558e+02 4.637672e+00
Length1_hat  1.101083e+02 4.948649e+00
Length1_hat  9.036475e+01 3.153882e+00
Length1_hat  1.016818e+02 4.200962e+00
Length1_hat  1.276188e+02 5.996651e+00
Length1_hat  1.114750e+02 4.638705e+00
Length1_hat  1.053047e+02 4.663079e+00
Length1_hat  1.275256e+02 6.688347e+00
Length1_hat  1.122079e+02 5.387378e+00
Length1_hat  1.039293e+02 4.153911e+00
Length1_hat  1.158294e+02 5.316212e+00
Length1_hat  1.130433e+02 6.054799e+00
Length1_hat  1.061744e+02 5.223525e+00
Length1_hat  1.221591e+02 5.996325e+00
Length1_hat  1.348757e+02 6.888147e+00
Length1_hat  1.249345e+02 6.972250e+00
Length1_hat  9.394861e+01 3.868140e+00
Length1_hat  9.521987e+01 3.681842e+00
Length1_hat  1.008262e+02 4.909728e+00
Length1_hat  1.185567e+02 6.114952e+00
Length1_hat  1.154922e+02 6.325951e+00
Length1_hat  1.263414e+02 6.479967e+00
Length1_hat  1.312140e+02 6.806483e+00
Length1_hat  1.287658e+02 6.915692e+00
Length1_hat  9.306608e+01 4.066457e+00
Length1_hat  1.277992e+02 6.973441e+00
Length1_hat  1.058840e+02 4.977789e+00
Length1_hat  1.325679e+02 6.774500e+00
Length1_hat  1.387487e+02 6.847372e+00
Length1_hat  7.781043e+01 3.071570e+00
Length1_hat  1.165263e+02 5.660240e+00
Length1_hat  1.225540e+02 6.623237e+00
Length1_hat  1.150287e+02 5.968145e+00
Length1_hat  1.159400e+02 6.085990e+00
Length1_hat  1.160760e+02 5.859215e+00
Length1_hat  1.169965e+02 5.706510e+00
Length1_hat  1.290692e+02 6.659920e+00
Length1_hat  1.241368e+02 7.029917e+00
Length1_hat  1.356989e+02 7.114667e+00
Length1_hat  9.754700e+01 4.597714e+00
Length1_hat  9.683029e+01 5.200901e+00
Length1_hat  9.706109e+01 4.307233e+00
Length1_hat  1.206235e+02 6.939988e+00
Length1_hat  1.041855e+02 4.814519e+00
Length1_hat  1.066795e+02 5.016715e+00
Length1_hat  9.826126e+01 5.477178e+00
Length1_hat  1.260589e+02 5.708693e+00
Length1_hat  1.033466e+02 4.618400e+00
Length1_hat  1.139530e+02 5.883031e+00
Length1_hat  1.031331e+02 4.955242e+00
Length1_hat  9.119454e+01 4.313927e+00
Length1_hat  1.297968e+02 5.964692e+00
Length1_hat  8.913592e+01 3.151926e+00
Length1_hat  8.117951e+01 2.886329e+00
Length1_hat  1.053999e+02 5.025457e+00
Length1_hat  1.214311e+02 5.712198e+00
Length1_hat  9.565379e+01 4.630742e+00
Length1_hat  1.025278e+02 6.033365e+00
Length1_hat  1.033849e+02 4.791361e+00
Length1_hat  1.213485e+02 6.631581e+00
Length1_hat  1.036984e+02 4.498519e+00
Length1_hat  8.957938e+01 4.036613e+00
Length1_hat  7.908598e+01 2.862355e+00
Length1_hat  9.853842e+01 4.204665e+00
Length1_hat  8.749494e+01 3.336450e+00
Length1_hat  1.075616e+02 4.506272e+00
Length1_hat  1.206870e+02 5.930169e+00
Length1_hat  9.360247e+01 4.023941e+00
Length1_hat  1.010731e+02 4.224795e+00
Length1_hat  5.968188e+01 1.791806e+00
Length1_hat  1.106622e+02 5.500679e+00
Length1_hat  1.048946e+02 4.701878e+00
Length1_hat  1.178524e+02 5.580971e+00
Length1_hat  1.255778e+02 5.615070e+00
Length1_hat  1.257228e+02 5.896875e+00
Length1_hat  1.101197e+02 5.077844e+00
Length1_hat  1.076536e+02 5.209561e+00
Length1_hat  9.643173e+01 3.941252e+00
Length1_hat  9.925649e+01 3.541977e+00
Length1_hat  8.728691e+01 3.273621e+00
Length1_hat  1.028434e+02 5.809800e+00
Length1_hat  1.028310e+02 4.899265e+00
Length1_hat  1.240299e+02 5.949216e+00
Length1_hat  9.098699e+01 5.037778e+00
Length1_hat  8.401831e+01 3.513244e+00
Length1_hat  1.102600e+02 5.262725e+00
Length1_hat  1.278584e+02 5.876080e+00
Length1_hat  1.050599e+02 4.037399e+00
Length1_hat  1.022586e+02 5.459407e+00
Length1_hat  9.391302e+01 4.136714e+00
Length1_hat  9.554152e+01 4.435262e+00
Length1_hat  8.946168e+01 3.264439e+00
Length1_hat  1.274766e+02 6.151983e+00
Length1_hat  1.226946e+02 5.898742e+00
Length1_hat  1.280562e+02 6.153460e+00
Length1_hat  1.189471e+02 6.318562e+00
Length1_hat  1.090050e+02 4.866083e+00
Length1_hat  1.250892e+02 5.567651e+00
Length1_hat  1.015367e+02 4.006212e+00
Length1_hat  9.925864e+01 4.472596e+00
Length1_hat  1.311794e+02 5.925197e+00
Length1_hat  1.001901e+02 4.168364e+00
Length1_hat  1.033060e+02 4.850694e+00
Length1_hat  1.275781e+02 5.597349e+00
Length1_hat  1.026001e+02 4.867164e+00
Length1_hat  1.104881e+02 4.923824e+00
Length1_hat  7.557410e+01 3.237875e+00
Length1_hat  1.101468e+02 4.014190e+00
Length1_hat  8.745651e+01 3.211068e+00
Length1_hat  1.313750e+02 6.512474e+00
Length1_hat  1.042699e+02 3.958565e+00
Length1_hat  9.727989e+01 4.547751e+00
Length1_hat  8.341570e+01 3.463793e+00
Length1_hat  1.139899e+02 5.722121e+00
Length1_hat  8.449423e+01 3.336316e+00
Length1_hat  1.077474e+02 4.499410e+00
Length1_hat  1.134108e+02 5.231387e+00
Length1_hat  7.530095e+01 3.096542e+00
Length1_hat  9.673126e+01 3.560341e+00
Length1_hat  9.387629e+01 3.705118e+00
Length1_hat  1.095344e+02 4.878317e+00
Length1_hat  8.528409e+01 3.542239e+00
Length1_hat  8.705970e+01 4.236627e+00
Length1_hat  1.005374e+02 5.930780e+00
Length1_hat  1.006337e+02 5.429742e+00
Length1_hat  9.948466e+01 4.920981e+00
Length1_hat  1.071654e+02 5.113560e+00
Length1_hat  1.075328e+02 4.713952e+00
Length1_hat  1.103596e+02 4.992767e+00
Length1_hat  6.234062e+01 1.777041e+00
Length1_hat  1.250243e+02 6.180148e+00
Length1_hat  8.662230e+01 3.278717e+00
Length1_hat  1.111755e+02 5.126263e+00
Length1_hat  9.252530e+01 4.165862e+00
Length1_hat  9.279388e+01 3.851776e+00
Length1_hat  7.413461e+01 2.383630e+00
Length1_hat  7.968564e+01 2.937217e+00
Length1_hat  1.087139e+02 4.556384e+00
Length1_hat  1.414110e+02 7.386576e+00
