                 Estimate   Std. Error
z1          -8.605077e+00 4.148626e+00
z1           1.883343e+01 4.842465e+00
z1           6.509553e+00 3.633506e+00
z1          -6.110187e-01 4.577135e+00
z1           2.265358e+00 3.847632e+00
z1           3.414233e+00 4.611042e+00
z1           1.805487e+01 4.599646e+00
z1           1.205380e+01 4.921021e+00
z1           1.106737e+01 5.003145e+00
z1           2.174273e+00 4.522589e+00
z1          -1.606094e+00 5.594417e+00
z1           7.032419e+00 3.909898e+00
z1           3.511496e+00 4.424775e+00
z1           1.099463e+01 3.848079e+00
z1           3.252763e+00 4.119637e+00
z1          -5.630936e+00 4.314689e+00
z1           1.119016e+01 4.836299e+00
z1          -6.748845e+00 4.058246e+00
z1          -6.652713e-02 3.946638e+00
z1          -4.333641e+00 4.048668e+00
z1          -8.840669e-01 3.887848e+00
z1          -2.490248e+00 4.131400e+00
z1           2.165419e+00 4.124518e+00
z1           2.259598e+00 4.192127e+00
z1          -4.653770e+00 4.279682e+00
z1           1.285788e+00 4.292450e+00
z1           2.044909e+01 4.843291e+00
z1           6.141998e+00 4.378194e+00
z1           6.507336e-01 4.503173e+00
z1           1.316266e+01 5.494913e+00
z1           1.362065e+01 4.752990e+00
z1           5.923305e-01 4.609802e+00
z1          -1.291410e+01 5.612699e+00
z1           1.631629e+01 5.243346e+00
z1           2.100561e+01 5.014186e+00
z1           8.435792e+00 4.391913e+00
z1          -1.172403e+01 3.613366e+00
z1           7.035601e-01 3.592717e+00
z1           3.448585e+00 3.535095e+00
z1          -4.164710e+00 3.749212e+00
z1           9.042028e+00 4.316015e+00
z1           5.264664e+00 4.186962e+00
z1          -2.695596e+00 4.529914e+00
z1           5.647176e+00 4.002527e+00
z1           7.840403e+00 4.123558e+00
z1           1.299169e+01 4.639624e+00
z1           1.722306e+01 4.061325e+00
z1           1.070376e+00 4.247148e+00
z1          -2.501084e+00 4.739170e+00
z1          -6.274423e-01 4.439900e+00
z1           9.952828e+00 4.189952e+00
z1           6.992030e+00 4.559171e+00
z1          -1.482727e+01 4.565458e+00
z1          -2.333226e+00 4.306508e+00
z1           4.215485e+00 4.461522e+00
z1           1.589885e+01 4.890831e+00
z1          -8.011705e+00 4.843688e+00
z1           2.556973e+00 3.600336e+00
z1           7.231205e+00 3.983490e+00
z1          -6.780570e+00 3.819501e+00
z1          -1.806163e+00 3.928918e+00
z1          -4.153074e+00 4.420993e+00
z1           6.665935e+00 5.037355e+00
z1           1.084652e+01 4.794681e+00
z1           4.153324e-03 5.176988e+00
z1           4.603321e+00 3.789931e+00
z1          -8.749361e+00 4.912016e+00
z1          -1.057281e+01 4.349532e+00
z1           1.336223e+01 5.132911e+00
z1           2.449587e+01 4.987193e+00
z1          -1.444344e-02 3.419972e+00
z1           1.132955e+01 4.329656e+00
z1          -8.452273e-01 4.726819e+00
z1          -1.015732e+01 4.710102e+00
z1          -6.879460e+00 4.315037e+00
z1           4.113856e+00 4.515795e+00
z1           1.212063e+01 4.279752e+00
z1           1.120729e+01 4.667251e+00
z1          -1.175917e+01 4.883043e+00
z1           9.167084e+00 5.214489e+00
z1           1.621552e+00 3.942786e+00
z1          -3.079481e+01 3.791834e+00
z1          -1.457393e+01 4.054797e+00
z1          -3.935706e+01 5.764206e+00
z1          -1.665029e+00 4.272145e+00
z1          -7.882900e+00 4.360056e+00
z1          -1.497623e+01 3.953550e+00
z1           1.588143e+01 4.627215e+00
z1          -2.807546e+00 4.234736e+00
z1           6.621800e-03 4.457158e+00
z1          -1.264915e+00 4.181870e+00
z1          -6.286458e-01 3.498005e+00
z1           1.718555e+01 4.902725e+00
z1           8.224201e+00 3.889436e+00
z1           7.538643e+00 3.739329e+00
z1          -8.200412e+00 4.314427e+00
z1           8.159027e+00 4.454368e+00
z1          -8.376663e+00 3.616502e+00
z1          -1.439514e+01 3.962647e+00
z1          -1.697987e+00 3.908026e+00
z1          -1.180836e+01 4.807784e+00
z1          -7.353628e+00 4.291204e+00
z1          -8.667835e+00 3.610063e+00
z1           1.550166e-01 3.279243e+00
z1          -4.334806e+00 4.080298e+00
z1           2.580594e+00 3.495949e+00
z1           8.166073e+00 4.363527e+00
z1           1.511546e+00 4.651831e+00
z1           3.958877e+00 3.895895e+00
z1           6.202206e+00 3.844866e+00
z1          -7.680026e+00 3.216980e+00
z1          -3.453044e+00 4.115124e+00
z1           2.883392e+00 3.936766e+00
z1           1.328986e+01 4.565710e+00
z1           1.565558e+01 4.830495e+00
z1           1.013399e+01 4.822431e+00
z1           2.506447e+00 4.268945e+00
z1           8.697680e-01 4.361397e+00
z1           4.771469e+00 4.075635e+00
z1           7.116403e+00 4.299458e+00
z1          -6.730888e-01 3.776794e+00
z1          -1.154817e+01 4.002038e+00
z1          -1.233139e+00 4.190764e+00
z1           5.622897e+00 4.775468e+00
z1          -1.788568e+01 3.503008e+00
z1          -8.216405e-01 3.574401e+00
z1          -1.063098e+01 4.533705e+00
z1           7.841395e+00 5.125892e+00
z1           1.450032e+01 4.358217e+00
z1          -6.439544e+00 3.998523e+00
z1           3.801954e+00 3.816389e+00
z1          -1.369202e+01 3.905048e+00
z1           8.284147e+00 3.746252e+00
z1           5.008467e+00 5.043206e+00
z1           8.351952e-01 4.909994e+00
z1           5.445928e+00 5.070577e+00
z1          -4.410499e+01 4.415497e+00
z1          -8.588762e+00 4.492587e+00
z1           1.350382e+01 4.953813e+00
z1           2.616334e+00 4.284988e+00
z1          -1.315777e+00 4.098304e+00
z1           1.918441e+01 5.100862e+00
z1           3.826907e+00 4.100063e+00
z1          -5.780460e+00 4.224612e+00
z1           2.795213e+01 5.077615e+00
z1          -5.318074e+00 4.194566e+00
z1          -1.458957e+00 4.534940e+00
z1          -5.045979e+00 3.384351e+00
z1           2.858488e+01 4.676961e+00
z1          -2.819001e+01 3.388486e+00
z1          -2.215025e+00 5.434022e+00
z1           1.621037e+01 4.437078e+00
z1          -2.301000e+00 3.980301e+00
z1          -7.172975e+00 3.538401e+00
z1          -1.161990e+00 4.631983e+00
z1          -1.575308e+01 3.515527e+00
z1           6.487912e+00 4.437930e+00
z1          -4.097016e+00 4.658254e+00
z1          -7.197132e+00 3.339771e+00
z1           3.869516e-01 4.148916e+00
z1          -3.624391e+00 3.975975e+00
z1          -7.918308e+00 4.519675e+00
z1          -2.847554e+00 3.675552e+00
z1          -1.724904e+01 3.528063e+00
z1          -2.450898e+01 3.993325e+00
z1          -1.324507e+01 4.060545e+00
z1          -6.088435e+00 4.075349e+00
z1          -2.956394e+00 4.261488e+00
z1           1.530650e+00 4.410683e+00
z1           2.232834e+00 4.419484e+00
z1           9.392576e+00 3.492586e+00
z1           5.121025e-01 4.961579e+00
z1          -1.487128e+00 3.742142e+00
z1           4.733734e+00 4.536229e+00
z1           2.897238e+00 3.797616e+00
z1          -1.093802e+00 3.836359e+00
z1           2.035083e+01 3.821195e+00
z1          -1.280391e+01 3.464264e+00
z1           8.728679e+00 4.399154e+00
z1           1.079306e+01 5.746237e+00
z1          -2.115627e+00 3.978248e+00
z1           2.349726e+00 4.333391e+00
z1          -8.762448e+00 4.085002e+00
z1           1.098097e+01 3.481761e+00
z1          -2.029323e+00 3.861647e+00
z1          -2.874216e+01 4.069463e+00
z1           9.978709e+00 4.016217e+00
z1           9.000995e+00 5.060939e+00
z1           5.721290e+00 4.280900e+00
z1           1.773324e+00 4.838200e+00
z1          -2.280460e+01 3.979403e+00
z1          -1.949039e+01 4.070881e+00
z1           1.086575e+01 3.590896e+00
z1          -1.585959e+00 4.157102e+00
z1          -2.065825e+00 4.172621e+00
z1           1.173793e+01 4.248662e+00
z1           4.597697e+00 3.860024e+00
z1          -2.296207e+00 3.564462e+00
z1           4.769533e+00 4.375542e+00
z1           2.695205e+00 5.511773e+00
z1           5.653976e+00 3.671069e+00
z1          -4.453197e+00 4.379145e+00
z1          -6.209467e+00 3.627590e+00
z1          -8.502318e+00 4.322878e+00
z1           2.856112e+00 4.203794e+00
z1          -6.182316e+00 4.269224e+00
z1          -1.641417e+01 3.456986e+00
z1          -1.347985e+01 4.604546e+00
z1          -3.513072e+00 4.127941e+00
z1           1.374545e+01 4.053122e+00
z1           8.858934e+00 5.569644e+00
z1          -1.536201e+01 4.293188e+00
z1          -1.156306e+00 4.355559e+00
z1           4.776126e+00 3.278865e+00
z1          -5.150878e+00 3.669681e+00
z1           5.867158e+00 3.791272e+00
z1           9.551019e+00 4.029507e+00
z1          -1.459956e+01 3.517423e+00
z1          -1.716153e+00 4.553515e+00
z1          -3.657058e+00 3.269719e+00
z1           2.972131e+00 3.907678e+00
z1           1.087371e+01 3.617324e+00
z1           7.615995e+00 3.593080e+00
z1           8.271231e+00 4.023756e+00
z1           8.574241e+00 3.876300e+00
z1          -5.870500e+00 4.252432e+00
z1           1.169105e+01 3.875300e+00
z1           3.570639e+00 4.493406e+00
z1           7.692183e+00 3.957074e+00
z1          -2.439954e+01 4.096808e+00
z1           2.405506e+01 3.962481e+00
z1           1.447746e+01 3.839471e+00
z1           3.819959e+00 4.044962e+00
z1          -9.565179e+00 3.443028e+00
z1          -3.706727e+00 3.346683e+00
z2           2.242682e-01 4.058942e+00
z2           2.107046e+00 5.104125e+00
z2           1.111931e+00 5.425139e+00
z2           1.026970e+00 4.963566e+00
z2           5.927635e+00 5.358854e+00
